patent_id,inventor_id,company_id
10004127,inv_000097,asg_00325
10004127,inv_000097,asg_00036
10004128,inv_001508,asg_00013
10004128,inv_001522,asg_00013
10004128,inv_001209,asg_00013
10004128,inv_000797,asg_00013
10004129,inv_001870,asg_00075
10004129,inv_001870,asg_00032
10004129,inv_000633,asg_00075
10004129,inv_000633,asg_00032
10004129,inv_001243,asg_00075
10004129,inv_001243,asg_00032
10004129,inv_000209,asg_00075
10004129,inv_000209,asg_00032
10004130,inv_000790,asg_00217
10004131,inv_001190,asg_00084
10004131,inv_000018,asg_00084
10004131,inv_000209,asg_00084
10004132,inv_000166,
10004132,inv_000850,
10004133,inv_000338,asg_00212
10004133,inv_001142,asg_00212
10004133,inv_001901,asg_00212
10004133,inv_001661,asg_00212
10004134,inv_000123,asg_00040
10004134,inv_001134,asg_00040
10004135,inv_000761,asg_00316
10004135,inv_000761,asg_00202
10004135,inv_000075,asg_00316
10004135,inv_000075,asg_00202
10004136,inv_001034,
10004136,inv_001792,
10004136,inv_000535,
10004136,inv_000335,
10004137,inv_001716,asg_00007
10004137,inv_000552,asg_00007
10004137,inv_000279,asg_00007
10004138,inv_000347,asg_00216
10004138,inv_000505,asg_00216
10004138,inv_001444,asg_00216
10004138,inv_001728,asg_00216
10004139,inv_001062,asg_00164
10004139,inv_001062,asg_00378
10004139,inv_001443,asg_00164
10004139,inv_001443,asg_00378
10004140,inv_001351,asg_00385
10004140,inv_000963,asg_00385
10004140,inv_001428,asg_00385
10004141,inv_000058,asg_00244
10004141,inv_000696,asg_00244
10004142,inv_000798,asg_00240
10004142,inv_000908,asg_00240
10004143,inv_001239,asg_00274
10004143,inv_000558,asg_00274
10004144,inv_001673,asg_00121
10004144,inv_001734,asg_00121
10004144,inv_000470,asg_00121
10004145,inv_001086,asg_00323
10004145,inv_000728,asg_00323
10004146,inv_001750,asg_00108
10004147,inv_000035,asg_00087
10004147,inv_000035,asg_00044
10004147,inv_001857,asg_00087
10004147,inv_001857,asg_00044
10004147,inv_000995,asg_00087
10004147,inv_000995,asg_00044
10004147,inv_000668,asg_00087
10004147,inv_000668,asg_00044
10004148,inv_000797,asg_00194
10004148,inv_000338,asg_00194
10004149,inv_001794,asg_00142
10004150,inv_001610,asg_00207
10004150,inv_001242,asg_00207
10004150,inv_001296,asg_00207
10004151,inv_001312,asg_00391
10004151,inv_000500,asg_00391
10004151,inv_000963,asg_00391
10004152,inv_001480,asg_00185
10004152,inv_001831,asg_00185
10004152,inv_000854,asg_00185
10004152,inv_001886,asg_00185
10004153,inv_001147,asg_00180
10004153,inv_001663,asg_00180
10004153,inv_001534,asg_00180
10004154,inv_000349,asg_00381
10004154,inv_001931,asg_00381
10004155,inv_000168,asg_00166
10004156,inv_001272,asg_00389
10004156,inv_000560,asg_00389
10004157,inv_001016,asg_00288
10004157,inv_000521,asg_00288
10004157,inv_001389,asg_00288
10004157,inv_001788,asg_00288
10004158,inv_001361,asg_00019
10004158,inv_001058,asg_00019
10004159,inv_001555,asg_00042
10004159,inv_000183,asg_00042
10004159,inv_000701,asg_00042
10004160,inv_000962,asg_00355
10004160,inv_001820,asg_00355
10004160,inv_000655,asg_00355
10004161,inv_001383,asg_00246
10004161,inv_001928,asg_00246
10004162,inv_000854,asg_00222
10004162,inv_000144,asg_00222
10004162,inv_000639,asg_00222
10004163,inv_001046,asg_00011
10004164,inv_000156,asg_00253
10004164,inv_000141,asg_00253
10004164,inv_001079,asg_00253
10004164,inv_001226,asg_00253
10004165,inv_001332,asg_00308
10004165,inv_001332,asg_00096
10004165,inv_000783,asg_00308
10004165,inv_000783,asg_00096
10004166,inv_000209,asg_00246
10004166,inv_001457,asg_00246
10004166,inv_001954,asg_00246
10004167,inv_001696,asg_00118
10004167,inv_001511,asg_00118
10004168,inv_000177,asg_00214
10004168,inv_001083,asg_00214
10004168,inv_001331,asg_00214
10004169,inv_001386,asg_00101
10004169,inv_000032,asg_00101
10004170,inv_001497,asg_00034
10004171,inv_000994,asg_00255
10004171,inv_000994,asg_00234
10004171,inv_001484,asg_00255
10004171,inv_001484,asg_00234
10004171,inv_001999,asg_00255
10004171,inv_001999,asg_00234
10004171,inv_001481,asg_00255
10004171,inv_001481,asg_00234
10004172,inv_000700,asg_00182
10004172,inv_001567,asg_00182
10004172,inv_001954,asg_00182
10004172,inv_000934,asg_00182
10004173,inv_000426,asg_00258
10004174,inv_000413,asg_00056
10004174,inv_000733,asg_00056
10004174,inv_001580,asg_00056
10004175,inv_001175,asg_00120
10004175,inv_000645,asg_00120
10004176,inv_000393,asg_00334
10004176,inv_001415,asg_00334
10004177,inv_000637,asg_00266
10004177,inv_000637,asg_00161
10004178,inv_000771,
10004178,inv_000512,
10004179,inv_000576,asg_00063
10004179,inv_001469,asg_00063
10004179,inv_000217,asg_00063
10004179,inv_000655,asg_00063
10004180,inv_000894,asg_00215
10004180,inv_000894,asg_00146
10004180,inv_000321,asg_00215
10004180,inv_000321,asg_00146
10004180,inv_000219,asg_00215
10004180,inv_000219,asg_00146
10004180,inv_001909,asg_00215
10004180,inv_001909,asg_00146
10004181,inv_000928,asg_00296
10004181,inv_000928,asg_00232
10004181,inv_001427,asg_00296
10004181,inv_001427,asg_00232
10004182,inv_000109,asg_00244
10004182,inv_000894,asg_00244
10004182,inv_001160,asg_00244
10004183,inv_000322,asg_00396
10004184,inv_000946,asg_00092
10004184,inv_001573,asg_00092
10004184,inv_000228,asg_00092
10004184,inv_000329,asg_00092
10004185,inv_001211,asg_00367
10004186,inv_000786,asg_00170
10004187,inv_000642,asg_00150
10004187,inv_001712,asg_00150
10004187,inv_001672,asg_00150
10004188,inv_000295,asg_00015
10004188,inv_000487,asg_00015
10004188,inv_001688,asg_00015
10004189,inv_001787,asg_00377
10004189,inv_001787,asg_00269
10004189,inv_000319,asg_00377
10004189,inv_000319,asg_00269
10004189,inv_001794,asg_00377
10004189,inv_001794,asg_00269
10004190,inv_000523,
10004190,inv_001011,
10004190,inv_001823,
10004191,inv_001226,
10004191,inv_001407,
10004191,inv_000709,
10004191,inv_001565,
10004192,inv_001533,asg_00347
10004192,inv_001533,asg_00385
10004193,inv_001850,asg_00257
10004193,inv_000091,asg_00257
10004193,inv_001521,asg_00257
10004194,inv_001364,asg_00364
10004194,inv_000157,asg_00364
10004194,inv_000945,asg_00364
10004195,inv_000087,asg_00113
10004195,inv_001378,asg_00113
10004195,inv_000508,asg_00113
10004195,inv_000216,asg_00113
10004196,inv_001203,asg_00044
10004196,inv_001265,asg_00044
10004196,inv_000261,asg_00044
10004196,inv_001642,asg_00044
10004197,inv_001726,asg_00331
10004197,inv_000363,asg_00331
10004197,inv_000999,asg_00331
10004198,inv_001557,asg_00250
10004198,inv_001150,asg_00250
10004199,inv_001964,asg_00026
10004200,inv_000711,asg_00239
10004201,inv_001387,asg_00286
10004201,inv_000852,asg_00286
10004201,inv_000165,asg_00286
10004201,inv_001760,asg_00286
10004202,inv_000861,asg_00198
10004202,inv_001913,asg_00198
10004203,inv_000642,asg_00036
10004203,inv_000244,asg_00036
10004203,inv_001424,asg_00036
10004204,inv_000384,asg_00038
10004204,inv_000384,asg_00261
10004204,inv_000383,asg_00038
10004204,inv_000383,asg_00261
10004204,inv_000269,asg_00038
10004204,inv_000269,asg_00261
10004204,inv_000534,asg_00038
10004204,inv_000534,asg_00261
10004205,inv_000137,asg_00328
10004205,inv_000137,asg_00363
10004205,inv_001215,asg_00328
10004205,inv_001215,asg_00363
10004205,inv_000263,asg_00328
10004205,inv_000263,asg_00363
10004205,inv_000166,asg_00328
10004205,inv_000166,asg_00363
10004206,inv_001142,asg_00198
10004206,inv_001719,asg_00198
10004206,inv_001556,asg_00198
10004207,inv_001169,asg_00209
10004207,inv_001543,asg_00209
10004207,inv_001694,asg_00209
10004207,inv_001039,asg_00209
10004208,inv_001904,asg_00321
10004208,inv_000459,asg_00321
10004208,inv_000119,asg_00321
10004208,inv_000711,asg_00321
10004209,inv_000369,asg_00288
10004209,inv_001560,asg_00288
10004210,inv_000481,asg_00068
10004210,inv_000481,asg_00247
10004210,inv_000008,asg_00068
10004210,inv_000008,asg_00247
10004211,inv_000226,asg_00104
10004212,inv_000499,
10004212,inv_000955,
10004212,inv_001397,
10004212,inv_001334,
10004213,inv_000009,asg_00006
10004213,inv_000860,asg_00006
10004213,inv_001614,asg_00006
10004213,inv_000307,asg_00006
10004214,inv_000422,asg_00191
10004214,inv_001313,asg_00191
10004214,inv_001509,asg_00191
10004214,inv_000722,asg_00191
10004215,inv_001639,asg_00004
10004215,inv_000132,asg_00004
10004215,inv_000003,asg_00004
10004216,inv_000960,
10004216,inv_000416,
10004217,inv_000623,asg_00166
10004217,inv_001771,asg_00166
10004217,inv_001422,asg_00166
10004217,inv_000780,asg_00166
10004218,inv_000165,asg_00077
10004218,inv_000237,asg_00077
10004218,inv_001140,asg_00077
10004218,inv_001054,asg_00077
10004219,inv_001755,asg_00168
10004219,inv_001688,asg_00168
10004219,inv_001377,asg_00168
10004219,inv_001440,asg_00168
10004220,inv_001151,asg_00332
10004221,inv_001029,
10004221,inv_001560,
10004222,inv_001305,asg_00201
10004222,inv_000801,asg_00201
10004223,inv_000358,asg_00212
10004223,inv_001038,asg_00212
10004223,inv_000150,asg_00212
10004223,inv_001331,asg_00212
10004224,inv_000020,asg_00251
10004224,inv_000020,asg_00312
10004224,inv_000394,asg_00251
10004224,inv_000394,asg_00312
10004224,inv_000411,asg_00251
10004224,inv_000411,asg_00312
10004225,inv_001705,asg_00184
10004226,inv_001351,asg_00363
10004227,inv_001951,asg_00050
10004227,inv_001410,asg_00050
10004227,inv_000675,asg_00050
10004227,inv_000849,asg_00050
10004228,inv_000111,asg_00232
10004228,inv_000756,asg_00232
10004229,inv_000257,asg_00395
10004230,inv_001629,
10004230,inv_001109,
10004230,inv_001236,
10004231,inv_001039,asg_00002
10004231,inv_001039,asg_00365
10004231,inv_001029,asg_00002
10004231,inv_001029,asg_00365
10004232,inv_000904,asg_00125
10004232,inv_001017,asg_00125
10004232,inv_000847,asg_00125
10004232,inv_000549,asg_00125
10004233,inv_000902,asg_00260
10004233,inv_000847,asg_00260
10004233,inv_001718,asg_00260
10004234,inv_001344,asg_00341
10004234,inv_001344,asg_00012
10004234,inv_000550,asg_00341
10004234,inv_000550,asg_00012
10004234,inv_001450,asg_00341
10004234,inv_001450,asg_00012
10004235,inv_001188,asg_00381
10004235,inv_001594,asg_00381
10004235,inv_000607,asg_00381
10004236,inv_001768,asg_00277
10004236,inv_001768,asg_00274
10004236,inv_000809,asg_00277
10004236,inv_000809,asg_00274
10004236,inv_000157,asg_00277
10004236,inv_000157,asg_00274
10004236,inv_001478,asg_00277
10004236,inv_001478,asg_00274
10004237,inv_001448,asg_00046
10004237,inv_001448,asg_00357
10004238,inv_001525,asg_00106
10004238,inv_000908,asg_00106
10004238,inv_001055,asg_00106
10004238,inv_000384,asg_00106
10004239,inv_000785,
10004239,inv_001652,
10004240,inv_001304,
10004240,inv_000941,
10004241,inv_001374,
10004241,inv_000470,
10004241,inv_000839,
10004242,inv_000278,
10004242,inv_000001,
10004242,inv_001369,
10004242,inv_000286,
10004243,inv_001932,
10004244,inv_001745,asg_00008
10004244,inv_000976,asg_00008
10004244,inv_000877,asg_00008
10004244,inv_000450,asg_00008
10004245,inv_001030,asg_00215
10004245,inv_000458,asg_00215
10004245,inv_001834,asg_00215
10004246,inv_001186,asg_00001
10004247,inv_001718,asg_00208
10004247,inv_001765,asg_00208
10004247,inv_001733,asg_00208
10004248,inv_000800,asg_00124
10004248,inv_001676,asg_00124
10004248,inv_000922,asg_00124
10004249,inv_001209,asg_00174
10004249,inv_001209,asg_00138
10004250,inv_001471,
10004250,inv_001353,
10004251,inv_000119,asg_00169
10004251,inv_000119,asg_00108
10004252,inv_000865,asg_00065
10004252,inv_000865,asg_00161
10004252,inv_001718,asg_00065
10004252,inv_001718,asg_00161
10004253,inv_001405,
10004254,inv_001739,
10004255,inv_001245,asg_00006
10004255,inv_001612,asg_00006
10004255,inv_000956,asg_00006
10004256,inv_001978,asg_00017
10004256,inv_001978,asg_00230
10004257,inv_000803,asg_00118
10004257,inv_000903,asg_00118
10004257,inv_001879,asg_00118
10004258,inv_001729,asg_00118
10004258,inv_000823,asg_00118
10004259,inv_000214,asg_00162
10004259,inv_000431,asg_00162
10004259,inv_000219,asg_00162
10004260,inv_000293,asg_00006
10004260,inv_000223,asg_00006
10004261,inv_001340,asg_00322
10004261,inv_001623,asg_00322
10004261,inv_001453,asg_00322
10004262,inv_000402,asg_00307
10004263,inv_001355,asg_00092
10004263,inv_001182,asg_00092
10004264,inv_001492,asg_00389
10004265,inv_001391,asg_00018
10004265,inv_001391,asg_00323
10004265,inv_000857,asg_00018
10004265,inv_000857,asg_00323
10004265,inv_000958,asg_00018
10004265,inv_000958,asg_00323
10004265,inv_000797,asg_00018
10004265,inv_000797,asg_00323
10004266,inv_001835,asg_00399
10004266,inv_001835,asg_00158
10004266,inv_001715,asg_00399
10004266,inv_001715,asg_00158
10004266,inv_000145,asg_00399
10004266,inv_000145,asg_00158
10004267,inv_001126,asg_00342
10004267,inv_000446,asg_00342
10004267,inv_001093,asg_00342
10004267,inv_000944,asg_00342
10004268,inv_001045,asg_00122
10004269,inv_001445,asg_00124
10004269,inv_000017,asg_00124
10004269,inv_000369,asg_00124
10004269,inv_000788,asg_00124
10004270,inv_000713,asg_00286
10004270,inv_000713,asg_00040
10004271,inv_001689,asg_00240
10004271,inv_001775,asg_00240
10004272,inv_001698,asg_00036
10004272,inv_000919,asg_00036
10004272,inv_000831,asg_00036
10004272,inv_001724,asg_00036
10004273,inv_001563,asg_00030
10004273,inv_001563,asg_00079
10004273,inv_000068,asg_00030
10004273,inv_000068,asg_00079
10004274,inv_000552,asg_00095
10004274,inv_000068,asg_00095
10004274,inv_000732,asg_00095
10004274,inv_001031,asg_00095
10004275,inv_000774,asg_00271
10004276,inv_000545,asg_00339
10004276,inv_001555,asg_00339
10004277,inv_000131,asg_00212
10004277,inv_000387,asg_00212
10004277,inv_001891,asg_00212
10004277,inv_000829,asg_00212
10004278,inv_000647,asg_00090
10004278,inv_000468,asg_00090
10004278,inv_000926,asg_00090
10004279,inv_001388,asg_00272
10004279,inv_001388,asg_00074
10004279,inv_001660,asg_00272
10004279,inv_001660,asg_00074
10004279,inv_001943,asg_00272
10004279,inv_001943,asg_00074
10004280,inv_001448,asg_00266
10004281,inv_000644,asg_00243
10004282,inv_000152,asg_00376
10004282,inv_000654,asg_00376
10004282,inv_000941,asg_00376
10004283,inv_000123,asg_00272
10004283,inv_001353,asg_00272
10004283,inv_000847,asg_00272
10004284,inv_000138,asg_00132
10004284,inv_001760,asg_00132
10004285,inv_000655,
10004285,inv_001042,
10004285,inv_001951,
10004285,inv_000877,
10004286,inv_001409,asg_00398
10004286,inv_001409,asg_00276
10004286,inv_000493,asg_00398
10004286,inv_000493,asg_00276
10004287,inv_000283,asg_00027
10004287,inv_000571,asg_00027
10004287,inv_001575,asg_00027
10004288,inv_001479,asg_00326
10004288,inv_000963,asg_00326
10004288,inv_001747,asg_00326
10004289,inv_001687,asg_00085
10004290,inv_000225,asg_00395
10004290,inv_001362,asg_00395
10004290,inv_001075,asg_00395
10004290,inv_001530,asg_00395
10004291,inv_001963,asg_00092
10004291,inv_001506,asg_00092
10004291,inv_000513,asg_00092
10004291,inv_000985,asg_00092
10004292,inv_001334,asg_00227
10004292,inv_000571,asg_00227
10004292,inv_000961,asg_00227
10004293,inv_001168,asg_00096
10004293,inv_001168,asg_00062
10004294,inv_000184,asg_00089
10004294,inv_001580,asg_00089
10004294,inv_001626,asg_00089
10004295,inv_001775,asg_00200
10004295,inv_001775,asg_00094
10004296,inv_001866,asg_00140
10004297,inv_000651,asg_00122
10004297,inv_000651,asg_00043
10004297,inv_001103,asg_00122
10004297,inv_001103,asg_00043
10004298,inv_000710,asg_00103
10004298,inv_000823,asg_00103
10004299,inv_000390,asg_00004
10004299,inv_000390,asg_00157
10004299,inv_000668,asg_00004
10004299,inv_000668,asg_00157
10004299,inv_001367,asg_00004
10004299,inv_001367,asg_00157
10004299,inv_000620,asg_00004
10004299,inv_000620,asg_00157
10004300,inv_000907,asg_00257
10004300,inv_000907,asg_00299
10004300,inv_000205,asg_00257
10004300,inv_000205,asg_00299
10004300,inv_000873,asg_00257
10004300,inv_000873,asg_00299
10004301,inv_000302,asg_00187
10004301,inv_001596,asg_00187
10004302,inv_001857,asg_00320
10004302,inv_001098,asg_00320
10004302,inv_000642,asg_00320
10004302,inv_000790,asg_00320
10004303,inv_001403,asg_00275
10004304,inv_001742,asg_00090
10004304,inv_000740,asg_00090
10004305,inv_001910,asg_00039
10004305,inv_001792,asg_00039
10004305,inv_001360,asg_00039
10004305,inv_000437,asg_00039
10004306,inv_000793,asg_00381
10004306,inv_000085,asg_00381
10004306,inv_000211,asg_00381
10004307,inv_000482,asg_00358
10004307,inv_000482,asg_00207
10004308,inv_001603,asg_00292
10004308,inv_001815,asg_00292
10004308,inv_001367,asg_00292
10004309,inv_000520,asg_00113
10004309,inv_001747,asg_00113
10004310,inv_001460,asg_00050
10004310,inv_001460,asg_00198
10004311,inv_001539,asg_00140
10004311,inv_001988,asg_00140
10004312,inv_001536,asg_00232
10004312,inv_000005,asg_00232
10004312,inv_001092,asg_00232
10004313,inv_000155,asg_00000
10004313,inv_001564,asg_00000
10004313,inv_001715,asg_00000
10004314,inv_000074,asg_00396
10004315,inv_001824,asg_00326
10004315,inv_000012,asg_00326
10004315,inv_000606,asg_00326
10004315,inv_000857,asg_00326
10004316,inv_000408,asg_00054
10004316,inv_001046,asg_00054
10004316,inv_001698,asg_00054
10004317,inv_000568,
10004317,inv_000148,
10004317,inv_001975,
10004318,inv_000654,asg_00075
10004318,inv_000654,asg_00038
10004318,inv_000963,asg_00075
10004318,inv_000963,asg_00038
10004318,inv_001789,asg_00075
10004318,inv_001789,asg_00038
10004319,inv_001866,asg_00108
10004319,inv_001399,asg_00108
10004320,inv_001520,asg_00235
10004320,inv_001520,asg_00039
10004320,inv_000520,asg_00235
10004320,inv_000520,asg_00039
10004320,inv_001734,asg_00235
10004320,inv_001734,asg_00039
10004321,inv_001262,asg_00086
10004321,inv_001056,asg_00086
10004322,inv_001721,asg_00227
10004323,inv_001904,asg_00397
10004323,inv_000455,asg_00397
10004324,inv_001177,asg_00033
10004324,inv_001557,asg_00033
10004324,inv_000648,asg_00033
10004324,inv_000730,asg_00033
10004325,inv_000599,asg_00091
10004325,inv_001543,asg_00091
10004326,inv_000730,asg_00092
10004327,inv_000284,asg_00200
10004327,inv_000226,asg_00200
10004327,inv_001730,asg_00200
10004328,inv_000854,asg_00171
10004328,inv_001243,asg_00171
10004329,inv_001459,asg_00307
10004329,inv_000278,asg_00307
10004330,inv_000110,asg_00352
10004330,inv_000110,asg_00384
10004330,inv_000505,asg_00352
10004330,inv_000505,asg_00384
10004331,inv_000996,asg_00077
10004331,inv_000513,asg_00077
10004332,inv_000605,asg_00347
10004332,inv_000605,asg_00118
10004332,inv_000096,asg_00347
10004332,inv_000096,asg_00118
10004332,inv_001553,asg_00347
10004332,inv_001553,asg_00118
10004333,inv_001220,asg_00079
10004333,inv_001196,asg_00079
10004334,inv_000391,asg_00013
10004335,inv_000588,asg_00335
10004336,inv_001055,asg_00010
10004337,inv_001353,
10004337,inv_000216,
10004337,inv_000685,
10004337,inv_001197,
10004338,inv_000955,asg_00030
10004338,inv_000999,asg_00030
10004339,inv_000526,asg_00290
10004339,inv_000963,asg_00290
10004339,inv_001172,asg_00290
10004340,inv_001924,
10004340,inv_000514,
10004340,inv_001749,
10004340,inv_001462,
10004341,inv_001874,asg_00345
10004341,inv_001941,asg_00345
10004341,inv_001085,asg_00345
10004342,inv_001226,asg_00002
10004342,inv_000774,asg_00002
10004342,inv_000829,asg_00002
10004343,inv_001494,asg_00240
10004343,inv_001494,asg_00134
10004343,inv_000118,asg_00240
10004343,inv_000118,asg_00134
10004343,inv_001571,asg_00240
10004343,inv_001571,asg_00134
10004343,inv_000598,asg_00240
10004343,inv_000598,asg_00134
10004344,inv_001112,
10004345,inv_000728,asg_00273
10004345,inv_000728,asg_00347
10004345,inv_001720,asg_00273
10004345,inv_001720,asg_00347
10004346,inv_001189,asg_00059
10004346,inv_000505,asg_00059
10004347,inv_000989,asg_00353
10004347,inv_001995,asg_00353
10004347,inv_000903,asg_00353
10004348,inv_000444,asg_00050
10004349,inv_000941,asg_00133
10004350,inv_000499,asg_00080
10004350,inv_000499,asg_00312
10004350,inv_000998,asg_00080
10004350,inv_000998,asg_00312
10004350,inv_000789,asg_00080
10004350,inv_000789,asg_00312
10004351,inv_000428,asg_00390
10004351,inv_000428,asg_00183
10004352,inv_000085,asg_00096
10004352,inv_000085,asg_00092
10004352,inv_001068,asg_00096
10004352,inv_001068,asg_00092
10004352,inv_001338,asg_00096
10004352,inv_001338,asg_00092
10004352,inv_001100,asg_00096
10004352,inv_001100,asg_00092
10004353,inv_000594,asg_00047
10004353,inv_000594,asg_00043
10004353,inv_001443,asg_00047
10004353,inv_001443,asg_00043
10004354,inv_000932,asg_00103
10004354,inv_000673,asg_00103
10004354,inv_000557,asg_00103
10004355,inv_001558,asg_00294
10004355,inv_001205,asg_00294
10004355,inv_001951,asg_00294
10004356,inv_000746,asg_00172
10004356,inv_001685,asg_00172
10004356,inv_001621,asg_00172
10004357,inv_000192,asg_00395
10004357,inv_001597,asg_00395
10004357,inv_001903,asg_00395
10004357,inv_000064,asg_00395
10004358,inv_000421,asg_00373
10004358,inv_001860,asg_00373
10004358,inv_001837,asg_00373
10004358,inv_000822,asg_00373
10004359,inv_000600,asg_00361
10004360,inv_001823,asg_00365
10004360,inv_000439,asg_00365
10004360,inv_000064,asg_00365
10004361,inv_001355,asg_00217
10004361,inv_000929,asg_00217
10004361,inv_001642,asg_00217
10004361,inv_000139,asg_00217
10004362,inv_001036,asg_00126
10004362,inv_000947,asg_00126
10004362,inv_000370,asg_00126
10004363,inv_001101,asg_00284
10004363,inv_001759,asg_00284
10004363,inv_000679,asg_00284
10004364,inv_001926,asg_00167
10004365,inv_001133,asg_00394
10004365,inv_001133,asg_00300
10004366,inv_001867,asg_00344
10004366,inv_001328,asg_00344
10004366,inv_000337,asg_00344
10004367,inv_000204,asg_00286
10004367,inv_001472,asg_00286
10004367,inv_001424,asg_00286
10004368,inv_000126,asg_00109
10004368,inv_001446,asg_00109
10004369,inv_000754,asg_00011
10004369,inv_000754,asg_00252
10004369,inv_001158,asg_00011
10004369,inv_001158,asg_00252
10004369,inv_000826,asg_00011
10004369,inv_000826,asg_00252
10004370,inv_000522,asg_00048
10004370,inv_000522,asg_00138
10004370,inv_001121,asg_00048
10004370,inv_001121,asg_00138
10004370,inv_001454,asg_00048
10004370,inv_001454,asg_00138
10004371,inv_001528,asg_00018
10004372,inv_000488,asg_00062
10004372,inv_000488,asg_00026
10004372,inv_001585,asg_00062
10004372,inv_001585,asg_00026
10004373,inv_000910,asg_00310
10004374,inv_000361,asg_00338
10004374,inv_001501,asg_00338
10004375,inv_001520,asg_00301
10004375,inv_000547,asg_00301
10004376,inv_001835,asg_00328
10004376,inv_001769,asg_00328
10004377,inv_000835,asg_00141
10004377,inv_001292,asg_00141
10004377,inv_001687,asg_00141
10004377,inv_001796,asg_00141
10004378,inv_001712,asg_00372
10004378,inv_001147,asg_00372
10004378,inv_001438,asg_00372
10004378,inv_001925,asg_00372
10004379,inv_001719,asg_00096
10004380,inv_001630,asg_00253
10004381,inv_001463,
10004381,inv_000821,
10004382,inv_001434,asg_00080
10004382,inv_000041,asg_00080
10004383,inv_000247,asg_00349
10004383,inv_000411,asg_00349
10004383,inv_001843,asg_00349
10004384,inv_000983,asg_00224
10004384,inv_000983,asg_00056
10004384,inv_001590,asg_00224
10004384,inv_001590,asg_00056
10004385,inv_000210,asg_00166
10004385,inv_000899,asg_00166
10004385,inv_000880,asg_00166
10004385,inv_000436,asg_00166
10004386,inv_000322,asg_00352
10004386,inv_000322,asg_00150
10004386,inv_001166,asg_00352
10004386,inv_001166,asg_00150
10004386,inv_001475,asg_00352
10004386,inv_001475,asg_00150
10004386,inv_001244,asg_00352
10004386,inv_001244,asg_00150
10004387,inv_000997,asg_00208
10004387,inv_000997,asg_00236
10004388,inv_000070,asg_00036
10004388,inv_000294,asg_00036
10004388,inv_001511,asg_00036
10004388,inv_000712,asg_00036
10004389,inv_001045,asg_00247
10004389,inv_000632,asg_00247
10004389,inv_000862,asg_00247
10004390,inv_000786,asg_00262
10004390,inv_000786,asg_00080
10004390,inv_001652,asg_00262
10004390,inv_001652,asg_00080
10004390,inv_000957,asg_00262
10004390,inv_000957,asg_00080
10004391,inv_000800,asg_00055
10004392,inv_000804,
10004392,inv_001864,
10004393,inv_000463,asg_00394
10004393,inv_000191,asg_00394
10004393,inv_001771,asg_00394
10004393,inv_000276,asg_00394
10004394,inv_000891,asg_00002
10004394,inv_000831,asg_00002
10004394,inv_001986,asg_00002
10004394,inv_000661,asg_00002
10004395,inv_001284,asg_00354
10004395,inv_001989,asg_00354
10004396,inv_000458,asg_00256
10004396,inv_000458,asg_00381
10004396,inv_001436,asg_00256
10004396,inv_001436,asg_00381
10004396,inv_000341,asg_00256
10004396,inv_000341,asg_00381
10004397,inv_000748,asg_00034
10004398,inv_000459,asg_00227
10004398,inv_000382,asg_00227
10004398,inv_000237,asg_00227
10004398,inv_000457,asg_00227
10004399,inv_000680,asg_00056
10004399,inv_001704,asg_00056
10004399,inv_000762,asg_00056
10004400,inv_001505,asg_00187
10004401,inv_000073,asg_00136
10004401,inv_001151,asg_00136
10004401,inv_000816,asg_00136
10004402,inv_000703,asg_00298
10004402,inv_001901,asg_00298
10004403,inv_001910,asg_00203
10004403,inv_001912,asg_00203
10004404,inv_000882,asg_00095
10004404,inv_000051,asg_00095
10004404,inv_000071,asg_00095
10004405,inv_000988,asg_00300
10004406,inv_000972,asg_00301
10004406,inv_001797,asg_00301
10004407,inv_000930,asg_00391
10004407,inv_001643,asg_00391
10004408,inv_001370,
10004409,inv_001920,asg_00045
10004409,inv_000550,asg_00045
10004410,inv_000304,asg_00220
10004410,inv_001922,asg_00220
10004410,inv_001433,asg_00220
10004411,inv_000261,asg_00133
10004411,inv_001734,asg_00133
10004412,inv_000219,asg_00353
10004413,inv_000148,asg_00396
10004413,inv_001260,asg_00396
10004413,inv_001143,asg_00396
10004413,inv_001096,asg_00396
10004414,inv_001572,asg_00391
10004414,inv_001619,asg_00391
10004414,inv_001942,asg_00391
10004414,inv_000618,asg_00391
10004415,inv_001055,asg_00127
10004415,inv_001055,asg_00004
10004415,inv_000225,asg_00127
10004415,inv_000225,asg_00004
10004415,inv_000998,asg_00127
10004415,inv_000998,asg_00004
10004415,inv_001544,asg_00127
10004415,inv_001544,asg_00004
10004416,inv_000662,asg_00303
10004417,inv_001119,asg_00008
10004418,inv_000696,asg_00283
10004418,inv_000696,asg_00379
10004419,inv_000698,asg_00368
10004419,inv_001960,asg_00368
10004420,inv_001299,asg_00054
10004421,inv_001164,asg_00325
10004421,inv_001164,asg_00038
10004421,inv_000621,asg_00325
10004421,inv_000621,asg_00038
10004421,inv_000856,asg_00325
10004421,inv_000856,asg_00038
10004421,inv_000045,asg_00325
10004421,inv_000045,asg_00038
10004422,inv_001588,asg_00361
10004422,inv_000528,asg_00361
10004422,inv_000295,asg_00361
10004422,inv_001035,asg_00361
10004423,inv_000812,asg_00234
10004423,inv_001591,asg_00234
10004424,inv_001197,asg_00306
10004424,inv_001846,asg_00306
10004424,inv_001413,asg_00306
10004425,inv_000000,asg_00370
10004425,inv_000501,asg_00370
10004426,inv_001014,asg_00388
10004426,inv_001014,asg_00214
